H_estimate,H_error,mu,sigma,T
-0.444457,0.000357268,0.801807,0.611923,0.000155223
-0.444223,0.000355086,0.801527,0.612084,0.000155223
-0.444034,0.000360496,0.801527,0.612084,0.000155223
-0.444635,0.000356521,0.801527,0.612084,0.000155223
-0.444281,0.000355931,0.801293,0.611967,0.000155223
-0.44406,0.000354117,0.801293,0.611967,0.000155223
-0.444453,0.000347226,0.801065,0.611908,0.000155223
-0.444235,0.000350035,0.801065,0.611908,0.000155223
-0.444249,0.000353501,0.800787,0.611489,0.000155223
-0.444338,0.000355825,0.800787,0.611489,0.000155223
-0.444149,0.000350253,0.80123,0.61391,0.000153437
-0.444669,0.00034852,0.802076,0.612861,0.000153437
-0.444443,0.00035563,0.802076,0.612861,0.000153437
-0.444388,0.000372387,0.803383,0.613005,0.000153437
-0.444704,0.000355927,0.803383,0.613005,0.000153437
-0.445243,0.000343884,0.804712,0.611961,0.000153437
-0.44414,0.000362625,0.804712,0.611961,0.000153437
-0.444311,0.000351637,0.804212,0.612477,0.000153437
-0.444059,0.000360777,0.804212,0.612477,0.000153437
-0.444224,0.00035635,0.804217,0.611891,0.000153437
-0.444519,0.000349514,0.805566,0.610486,0.000153437
-0.44398,0.00035773,0.805566,0.610486,0.000153437
-0.443683,0.000370435,0.806029,0.606895,0.000153437
-0.444091,0.000349028,0.806029,0.606895,0.000153437
-0.444485,0.000354838,0.805255,0.608935,0.000153437
-0.444318,0.000350813,0.803759,0.60848,0.000153437
-0.444787,0.000349288,0.803136,0.609733,0.000153437
-0.443658,0.000362626,0.802657,0.609498,0.000153437
-0.444161,0.00035069,0.8029,0.609913,0.000153437
-0.444208,0.000357133,0.8029,0.609913,0.000153437
-0.445061,0.000356081,0.8029,0.609913,0.000153437
-0.444559,0.000358383,0.803494,0.611012,0.000153437
-0.443819,0.000355307,0.803576,0.611196,0.000153437
-0.445153,0.000357753,0.804073,0.612134,0.000153437
-0.44403,0.000356541,0.803587,0.611646,0.000153437
-0.444603,0.000356226,0.803342,0.611834,0.000153437
-0.44455,0.000357189,0.803342,0.611834,0.000153437
-0.444048,0.000357235,0.803661,0.612073,0.000153437
-0.44439,0.000363455,0.804797,0.612085,0.000153437
-0.443674,0.000358931,0.804385,0.612299,0.000153437
-0.444285,0.000360371,0.806863,0.612045,0.000153437
-0.444523,0.000352294,0.805568,0.611693,0.000153437
-0.443966,0.00036297,0.805568,0.611693,0.000153437
-0.444235,0.0003573,0.805568,0.611693,0.000153437
-0.444717,0.000361266,0.806205,0.612589,0.000153437
-0.444442,0.000355162,0.804119,0.610691,0.000153437
-0.443848,0.000357985,0.805473,0.61014,0.000153437
-0.444548,0.000353225,0.805473,0.61014,0.000153437
-0.444347,0.000357867,0.806711,0.610053,0.000153437
-0.44414,0.000360123,0.806573,0.609925,0.000153437
-0.443825,0.000359174,0.805807,0.610098,0.000153437
-0.444215,0.000362233,0.805807,0.610098,0.000153437
-0.444046,0.00036259,0.805727,0.609233,0.000153437
-0.444362,0.000351923,0.805727,0.609233,0.000153437
-0.443317,0.000363223,0.806234,0.609438,0.000153437
-0.444367,0.000356216,0.804877,0.609288,0.000153437
-0.443499,0.000358744,0.804493,0.607389,0.000153437
-0.444048,0.000351878,0.804493,0.607389,0.000153437
-0.443713,0.000350202,0.804732,0.607597,0.000153437
-0.443974,0.000370835,0.804812,0.607733,0.000153437
-0.443916,0.000353619,0.804626,0.608188,0.000151672
-0.443936,0.000369221,0.804626,0.608188,0.000151672
-0.443376,0.000349308,0.803856,0.606676,0.000151672
-0.443786,0.000352132,0.803007,0.606325,0.000151672
-0.443554,0.000353068,0.803007,0.606325,0.000151672
-0.443775,0.000351912,0.803267,0.605485,0.000151672
-0.443418,0.000363115,0.803364,0.60696,0.000151672
-0.443929,0.000354203,0.802969,0.607854,0.000151672
-0.444184,0.000353259,0.802969,0.607854,0.000151672
-0.444295,0.000352594,0.802343,0.6089,0.000151672
-0.444245,0.000349805,0.802532,0.608044,0.000151672
-0.444058,0.000352789,0.80069,0.607598,0.000151672
-0.443691,0.000348573,0.800493,0.607118,0.000151672
-0.443857,0.000348786,0.800493,0.607118,0.000151672
-0.444038,0.000345773,0.800493,0.607118,0.000151672
-0.443656,0.000354286,0.799259,0.607511,0.000151672
-0.444233,0.000348008,0.79901,0.60799,0.000151672
-0.444176,0.000354105,0.79901,0.60799,0.000151672
-0.444477,0.000348388,0.798738,0.607968,0.000151672
-0.444547,0.000342272,0.799141,0.607932,0.000151672
-0.44424,0.000353165,0.798939,0.608684,0.000151672
-0.444069,0.000353954,0.800016,0.607711,0.000151672
-0.44401,0.000347656,0.798919,0.60941,0.000151672
-0.444199,0.00034814,0.798919,0.60941,0.000151672
-0.444006,0.000355521,0.798919,0.60941,0.000151672
-0.443927,0.000348809,0.798497,0.609944,0.000151672
-0.445345,0.000354696,0.798497,0.609944,0.000151672
-0.443926,0.00035802,0.798497,0.609944,0.000151672
-0.444634,0.000350239,0.798017,0.611313,0.000151672
-0.44429,0.000365485,0.798017,0.611313,0.000151672
-0.44407,0.000353795,0.798017,0.611313,0.000151672
-0.443953,0.000352,0.798017,0.611313,0.000151672
-0.44441,0.000353552,0.795904,0.610707,0.000151672
-0.445083,0.000353468,0.79666,0.611512,0.000151672
-0.444603,0.000342862,0.79666,0.611512,0.000151672
-0.44449,0.000349391,0.79666,0.611512,0.000151672
-0.444408,0.00034378,0.795916,0.612105,0.000151672
-0.444599,0.000346293,0.79569,0.611217,0.000151672
-0.444247,0.000348667,0.797125,0.611169,0.000151672
-0.444067,0.000354314,0.799174,0.610488,0.000151672
-0.444216,0.00034833,0.798957,0.611638,0.000151672
-0.444699,0.000341337,0.800327,0.611815,0.000151672
-0.443922,0.000351759,0.798912,0.610516,0.000151672
-0.444498,0.00034577,0.799685,0.610764,0.000151672
-0.444137,0.000354977,0.80112,0.611491,0.000151672
-0.444295,0.000352382,0.798911,0.611126,0.000151672
-0.444276,0.000350514,0.799429,0.608932,0.000151672
-0.444228,0.000349033,0.798348,0.610605,0.000151672
-0.444356,0.000346761,0.797291,0.610861,0.000151672
-0.444227,0.000344858,0.796362,0.610339,0.000151672
-0.443476,0.000350316,0.796616,0.609366,0.000149927
-0.444492,0.000343793,0.797057,0.60923,0.000149927
-0.444347,0.000344548,0.797057,0.60923,0.000149927
-0.444067,0.000354482,0.79837,0.609449,0.000149927
-0.444201,0.000344089,0.798001,0.610943,0.000149927
-0.444363,0.000354716,0.798001,0.610943,0.000149927
-0.44464,0.000352262,0.798766,0.610113,0.000149927
-0.444476,0.000360237,0.797622,0.611546,0.000149927
-0.444176,0.00035903,0.797942,0.610847,0.000149927
-0.444234,0.000343217,0.797942,0.610847,0.000149927
-0.443762,0.000352786,0.797265,0.610459,0.000149927
-0.444116,0.000344568,0.797782,0.610188,0.000149927
-0.444085,0.00035301,0.797782,0.610188,0.000149927
-0.44448,0.000350345,0.797782,0.610188,0.000149927
-0.444159,0.000350957,0.798414,0.61096,0.000149927
-0.44433,0.000343002,0.798414,0.61096,0.000149927
-0.444571,0.000351294,0.798414,0.61096,0.000149927
-0.444122,0.000346667,0.798011,0.610999,0.000149927
-0.444388,0.000351077,0.798916,0.611702,0.000149927
-0.444506,0.000349776,0.79995,0.612483,0.000149927
-0.444151,0.000351602,0.79995,0.612483,0.000149927
-0.44415,0.000355652,0.801062,0.612395,0.000149927
-0.444354,0.000353267,0.802363,0.612442,0.000149927
-0.444608,0.000351952,0.802134,0.611036,0.000149927
-0.444045,0.000350991,0.803627,0.610498,0.000149927
-0.444476,0.000353881,0.802869,0.612976,0.000149927
-0.444251,0.000356332,0.802869,0.612976,0.000149927
-0.444225,0.000350792,0.803696,0.612421,0.000149927
-0.444503,0.000365037,0.803696,0.612421,0.000149927
-0.443825,0.000355886,0.80512,0.609865,0.000149927
-0.444295,0.000353353,0.80512,0.609865,0.000149927
-0.444361,0.000347288,0.805318,0.610191,0.000149927
-0.443929,0.000365097,0.807008,0.611354,0.000149927
-0.444359,0.000350049,0.807008,0.611354,0.000149927
-0.444171,0.000367186,0.807008,0.611354,0.000149927
-0.444337,0.000354162,0.805067,0.610506,0.000149927
-0.443781,0.000361972,0.805307,0.610601,0.000149927
-0.444381,0.000352799,0.805307,0.610601,0.000149927
-0.44474,0.000358489,0.805307,0.610601,0.000149927
-0.444169,0.000356758,0.805307,0.610601,0.000149927
-0.443949,0.000360604,0.805705,0.610834,0.000149927
-0.443774,0.000355537,0.805705,0.610834,0.000149927
-0.443998,0.000354836,0.805237,0.611354,0.000149927
-0.444575,0.000358583,0.805237,0.611354,0.000149927
-0.44444,0.000353728,0.805559,0.610717,0.000149927
-0.443886,0.000362088,0.805302,0.611504,0.000149927
-0.44407,0.000363082,0.805179,0.611258,0.000149927
-0.444221,0.000358551,0.803244,0.611298,0.000149927
-0.444504,0.000346657,0.803244,0.611298,0.000149927
-0.443535,0.000355997,0.804257,0.610952,0.000149927
-0.444319,0.00035342,0.802512,0.610456,0.000148202
-0.44427,0.000355369,0.804132,0.611235,0.000148202
-0.444364,0.000352441,0.804132,0.611235,0.000148202
-0.444801,0.00034613,0.804132,0.611235,0.000148202
-0.444127,0.000357677,0.803939,0.610142,0.000148202
-0.443899,0.000355538,0.803939,0.610142,0.000148202
-0.444213,0.000354606,0.802825,0.610774,0.000148202
-0.443906,0.000366575,0.801249,0.611386,0.000148202
-0.444322,0.000360603,0.801065,0.610527,0.000148202
-0.444314,0.000357474,0.801065,0.610527,0.000148202
-0.444136,0.000349386,0.801065,0.610527,0.000148202
-0.444131,0.000363038,0.801065,0.610527,0.000148202
-0.44495,0.000348923,0.801065,0.610527,0.000148202
-0.444441,0.000348775,0.800937,0.610615,0.000148202
-0.444044,0.000364442,0.801475,0.610012,0.000148202
-0.444762,0.000345348,0.801475,0.610012,0.000148202
-0.443844,0.000359258,0.802023,0.608604,0.000148202
-0.443922,0.000352334,0.801439,0.609706,0.000148202
-0.444106,0.000353692,0.801673,0.609474,0.000148202
-0.44383,0.000353758,0.800472,0.610231,0.000148202
-0.44398,0.000361727,0.800472,0.610231,0.000148202
-0.443801,0.000350578,0.798616,0.61124,0.000148202
-0.444478,0.000349434,0.79941,0.610682,0.000148202
-0.444129,0.000350909,0.79941,0.610682,0.000148202
-0.44469,0.000335906,0.79941,0.610682,0.000148202
-0.444522,0.000349777,0.79926,0.610756,0.000148202
-0.444611,0.000348026,0.800015,0.61116,0.000148202
-0.444687,0.000347936,0.798899,0.609649,0.000148202
-0.444184,0.000348652,0.798899,0.609649,0.000148202
-0.444192,0.000344467,0.797953,0.609593,0.000148202
-0.444615,0.000347813,0.797953,0.609593,0.000148202
-0.444129,0.000343068,0.799119,0.609377,0.000148202
-0.444312,0.000353324,0.799957,0.607977,0.000148202
-0.444154,0.000354321,0.799957,0.607977,0.000148202
-0.444534,0.000346298,0.798623,0.607309,0.000148202
-0.443787,0.000346468,0.798989,0.607657,0.000148202
-0.4439,0.000348887,0.798989,0.607657,0.000148202
-0.443994,0.000346071,0.797912,0.606615,0.000148202
-0.444263,0.000346321,0.796487,0.607182,0.000148202
-0.443288,0.000341669,0.796487,0.607182,0.000148202
-0.443565,0.000348961,0.796208,0.606171,0.000148202
-0.443503,0.000343596,0.796208,0.606171,0.000148202
-0.443653,0.000344712,0.795093,0.606987,0.000148202
-0.443863,0.000345403,0.795093,0.606987,0.000148202
-0.443821,0.000344058,0.795618,0.606506,0.000148202
-0.443964,0.000351541,0.795618,0.606506,0.000148202
-0.444135,0.00034459,0.795205,0.607439,0.000148202
-0.444295,0.00034049,0.795924,0.607475,0.000148202
-0.443731,0.000344634,0.794524,0.605942,0.000148202
-0.443453,0.000337543,0.791694,0.604388,0.000148202
-0.442866,0.000351515,0.792241,0.606301,0.000146497
-0.443974,0.000340101,0.792241,0.606301,0.000146497
-0.443392,0.000347548,0.792216,0.605889,0.000146497
-0.443219,0.000343941,0.792216,0.605889,0.000146497
-0.443178,0.000346466,0.792216,0.605889,0.000146497
-0.443713,0.00034731,0.792216,0.605889,0.000146497
-0.443713,0.000339859,0.792216,0.605889,0.000146497
-0.443044,0.000356662,0.792488,0.605675,0.000146497
-0.442908,0.000354412,0.791226,0.604496,0.000146497
-0.443519,0.000340351,0.793003,0.605399,0.000146497
-0.443948,0.000344907,0.793003,0.605399,0.000146497
-0.44376,0.000343226,0.791505,0.605463,0.000146497
-0.443118,0.000345584,0.790137,0.604502,0.000146497
-0.44324,0.000341746,0.792033,0.604252,0.000146497
-0.443644,0.000340574,0.792033,0.604252,0.000146497
-0.443151,0.000346809,0.791324,0.605459,0.000146497
-0.443718,0.000335387,0.791324,0.605459,0.000146497
-0.442813,0.00034537,0.790274,0.605496,0.000146497
-0.44285,0.000352624,0.790274,0.605496,0.000146497
-0.443295,0.000343057,0.790274,0.605496,0.000146497
-0.443147,0.000349011,0.791663,0.604879,0.000146497
-0.443198,0.000349034,0.791663,0.604879,0.000146497
-0.443335,0.000348379,0.792575,0.604369,0.000146497
-0.443615,0.000340164,0.792575,0.604369,0.000146497
-0.443735,0.000337701,0.792413,0.60569,0.000146497
-0.443356,0.000345187,0.792413,0.60569,0.000146497
-0.443265,0.000354247,0.792591,0.605667,0.000146497
-0.443608,0.000342843,0.79079,0.605322,0.000146497
-0.443643,0.000342752,0.79079,0.605322,0.000146497
-0.443802,0.000343473,0.791665,0.605241,0.000146497
-0.443794,0.000341521,0.791291,0.605456,0.000146497
-0.44372,0.000339576,0.791193,0.606123,0.000146497
-0.44346,0.000345504,0.791193,0.606123,0.000146497
-0.44368,0.000330984,0.791193,0.606123,0.000146497
-0.443092,0.000343479,0.7914,0.605401,0.000146497
-0.44358,0.000346943,0.791173,0.606322,0.000146497
-0.443474,0.00034554,0.791173,0.606322,0.000146497
-0.443845,0.000344505,0.791456,0.609397,0.000146497
-0.444131,0.000342758,0.791456,0.609397,0.000146497
-0.4438,0.000344412,0.792072,0.607373,0.000146497
-0.444108,0.000340456,0.792072,0.607373,0.000146497
-0.444194,0.000340486,0.792072,0.607373,0.000146497
-0.444128,0.000339153,0.792072,0.607373,0.000146497
-0.443504,0.000346109,0.792072,0.607373,0.000146497
-0.443359,0.000353377,0.792851,0.606716,0.000146497
-0.443798,0.000343726,0.793888,0.605087,0.000146497
-0.44357,0.00035355,0.794956,0.604685,0.000146497
-0.443329,0.000349055,0.795133,0.604454,0.000146497
-0.443355,0.000351809,0.796024,0.606551,0.000146497
-0.443392,0.000348012,0.798019,0.605536,0.000146497
-0.444039,0.000347672,0.79819,0.60629,0.000144812
-0.443771,0.000346055,0.797283,0.607213,0.000144812
-0.443146,0.000363918,0.797283,0.607213,0.000144812
-0.443937,0.000348137,0.796663,0.606248,0.000144812
-0.44318,0.000352204,0.796663,0.606248,0.000144812
-0.44393,0.000345357,0.79779,0.605969,0.000144812
-0.443811,0.000354452,0.798952,0.606016,0.000144812
-0.44404,0.000344333,0.798952,0.606016,0.000144812
-0.443068,0.000352321,0.799327,0.604072,0.000144812
-0.4433,0.000352103,0.79839,0.604184,0.000144812
-0.443537,0.000344769,0.797573,0.604043,0.000144812
-0.443257,0.000347323,0.797573,0.604043,0.000144812
-0.443094,0.000354974,0.797404,0.603513,0.000144812
-0.443325,0.000352412,0.798639,0.602611,0.000144812
-0.443123,0.000344394,0.798639,0.602611,0.000144812
-0.443245,0.000347974,0.798152,0.60338,0.000144812
-0.443129,0.000347049,0.798152,0.60338,0.000144812
-0.443023,0.000344624,0.796309,0.60204,0.000144812
-0.442944,0.000349175,0.796309,0.60204,0.000144812
-0.443079,0.000341319,0.795813,0.602659,0.000144812
-0.442935,0.000351871,0.795813,0.602659,0.000144812
-0.44325,0.000345372,0.795813,0.602659,0.000144812
-0.44347,0.000342205,0.795224,0.602603,0.000144812
-0.442941,0.000342939,0.796013,0.603167,0.000144812
-0.443371,0.000351102,0.796013,0.603167,0.000144812
-0.443506,0.000342268,0.796013,0.603167,0.000144812
-0.443805,0.000339328,0.794921,0.604796,0.000144812
-0.443633,0.000345506,0.794921,0.604796,0.000144812
-0.443269,0.00034389,0.794921,0.604796,0.000144812
-0.44355,0.000345944,0.793917,0.604158,0.000144812
-0.443472,0.000343759,0.793917,0.604158,0.000144812
-0.443517,0.000355492,0.793917,0.604158,0.000144812
-0.443234,0.000345052,0.793917,0.604158,0.000144812
-0.443249,0.000347681,0.793219,0.604048,0.000144812
-0.442977,0.000349635,0.793219,0.604048,0.000144812
-0.443568,0.000339133,0.791739,0.605108,0.000144812
-0.44382,0.000340595,0.791739,0.605108,0.000144812
-0.443577,0.000344234,0.791739,0.605108,0.000144812
-0.443817,0.000348901,0.790343,0.605639,0.000144812
-0.443546,0.000342429,0.790479,0.605669,0.000144812
-0.443471,0.000350402,0.790033,0.605227,0.000144812
-0.443809,0.000342987,0.790563,0.607637,0.000144812
-0.443502,0.000344669,0.790563,0.607637,0.000144812
-0.443751,0.000336155,0.790563,0.607637,0.000144812
-0.443364,0.000335138,0.790911,0.606195,0.000144812
-0.443579,0.000350358,0.790911,0.606195,0.000144812
-0.443365,0.000337322,0.790337,0.605808,0.000144812
-0.443252,0.000343324,0.790337,0.605808,0.000144812
-0.443466,0.000340568,0.790341,0.605523,0.000144812
-0.443232,0.000341511,0.791149,0.606156,0.000144812
-0.443437,0.000351159,0.791606,0.607241,0.000143146
-0.443373,0.000341943,0.791067,0.60814,0.000143146
-0.44441,0.00033817,0.791205,0.608271,0.000143146
-0.443141,0.000338886,0.789959,0.608654,0.000143146
-0.443576,0.000339148,0.789959,0.608654,0.000143146
-0.444004,0.000338956,0.789959,0.608654,0.000143146
-0.444204,0.000334032,0.789959,0.608654,0.000143146
-0.44319,0.000339871,0.789959,0.608654,0.000143146
-0.443396,0.000350248,0.789959,0.608654,0.000143146
-0.443303,0.000346621,0.78993,0.608063,0.000143146
-0.443247,0.00034041,0.788174,0.606852,0.000143146
-0.443943,0.000342352,0.787696,0.608614,0.000143146
-0.443322,0.000344983,0.787696,0.608614,0.000143146
-0.443921,0.000340408,0.786137,0.609964,0.000143146
-0.443783,0.000335031,0.786137,0.609964,0.000143146
-0.443586,0.000344806,0.786137,0.609964,0.000143146
-0.443627,0.000331574,0.784216,0.608679,0.000143146
-0.443073,0.000337994,0.784216,0.608679,0.000143146
-0.443044,0.000341472,0.78497,0.609842,0.000143146
-0.443707,0.000344032,0.784811,0.609768,0.000143146
-0.443556,0.00033703,0.784811,0.609768,0.000143146
-0.442712,0.000337351,0.784713,0.607294,0.000143146
-0.443185,0.000337772,0.785141,0.608329,0.000143146
-0.44298,0.000331566,0.783733,0.609358,0.000143146
-0.442891,0.000345589,0.783733,0.609358,0.000143146
-0.442692,0.000333003,0.782175,0.607799,0.000143146
-0.443194,0.000335443,0.782175,0.607799,0.000143146
-0.44358,0.000331745,0.782175,0.607799,0.000143146
-0.442685,0.000340737,0.782175,0.607799,0.000143146
-0.442793,0.000335407,0.782584,0.606952,0.000143146
-0.442929,0.000338932,0.782584,0.606952,0.000143146
-0.442359,0.000333679,0.782976,0.605656,0.000143146
-0.44304,0.000341274,0.784407,0.60578,0.000143146
-0.442889,0.00034374,0.784407,0.60578,0.000143146
-0.442964,0.000338141,0.784407,0.60578,0.000143146
-0.443068,0.000344248,0.786624,0.605712,0.000143146
-0.443023,0.000339956,0.786624,0.605712,0.000143146
-0.443239,0.000340523,0.78757,0.606813,0.000143146
-0.443153,0.000346456,0.78757,0.606813,0.000143146
-0.443467,0.000344515,0.788625,0.606809,0.000143146
-0.443429,0.000344219,0.788625,0.606809,0.000143146
-0.443174,0.00033944,0.789407,0.60629,0.000143146
-0.442909,0.000348006,0.789751,0.60588,0.000143146
-0.443626,0.000340785,0.789545,0.606852,0.000143146
-0.443775,0.000339321,0.789545,0.606852,0.000143146
-0.443837,0.000343084,0.790733,0.607853,0.000143146
-0.44392,0.000346005,0.790733,0.607853,0.000143146
-0.443808,0.000334541,0.788374,0.609105,0.000143146
-0.443842,0.000335026,0.788108,0.607146,0.000143146
-0.443224,0.000335381,0.790246,0.607967,0.000143146
-0.442856,0.000346297,0.790706,0.60681,0.000141499
-0.443723,0.000344914,0.790706,0.60681,0.000141499
-0.443516,0.000345554,0.790706,0.60681,0.000141499
-0.443485,0.000349034,0.791656,0.608442,0.000141499
-0.44417,0.00034897,0.791656,0.608442,0.000141499
-0.443266,0.000341655,0.791656,0.608442,0.000141499
-0.443754,0.000337457,0.791656,0.608442,0.000141499
-0.44389,0.000349835,0.791656,0.608442,0.000141499
-0.443892,0.000338143,0.790843,0.607559,0.000141499
-0.443706,0.00034464,0.790843,0.607559,0.000141499
-0.443683,0.000347103,0.790843,0.607559,0.000141499
-0.443351,0.000347436,0.790843,0.607559,0.000141499
-0.443343,0.000340672,0.791715,0.607328,0.000141499
-0.44384,0.000341577,0.791715,0.607328,0.000141499
